,R2,m,b
ATL3,0.6921952462189276,1.6007784080887502,353.00209732306485
RFLNB,0.7754282015203747,0.4005096620786003,1.931255554963677
WDR81,0.4635086397098116,0.3382229425061419,543.0083973385455
TCP11L2,0.6147245068687779,0.47680696802173705,79.88595183664319
TSC22D4,0.8104346350270983,0.984319877424336,507.52959880870526
ANKAR,0.33061393300360664,0.7479235944903116,492.4976171489792
SLC9B2,0.2907545263683974,0.6517133400807827,1981.2515782444354
XYLT2,0.46059850463811014,0.511236627912207,77.03392092477009
SLC39A10,0.6692854021966572,0.31934965991450787,412.3983735242242
TPTEP2-CSNK1E,0.9140191436000075,0.8295942731991384,-542.7895435567143
PLXNB2,0.6275955144732541,0.33579427472501194,156.15255755403922
POPDC2,0.3139114353066904,0.857652377970372,243.02891914488265
ST3GAL2,0.24036859230289231,0.3311794796457279,1730.3278001916783
PLSCR2,0.485287508414625,2.256204239340968,14.859330612800413
ACVR1,0.833932057610266,1.3742869503114652,-3.2100800751980216
DGAT2,0.1495954880391539,0.881586752587844,533.1549756132662
IL21R,0.7614871742370084,0.6335364156975347,197.08814141600124
DNAJC15,0.6736981659433321,2.1439672127173792,-867.8704972672294
SCARB2,0.8451003350645981,1.5548389793881632,325.16726683369916
TP63,0.9928258172910032,1.3247696223875687,467.0237989496459
LOC102724965,0.41107677723688096,3.303944016770503,150.44328191177067
MICB-DT,0.19978323706782486,0.6057282850363837,154.82916189281667
ASXL1,0.8541154491008945,0.7667041247656892,842.2149546354917
RAB42,0.8092358008352761,0.30105876279224264,18.38736016607055
DSE,0.743658795247675,0.782098975042559,54.7712478043436
ELOVL6,0.6918919431455675,2.3366153153783324,-1141.788304236029
MT2A,0.08400413410347685,1.4072569829200516,46.05377798920383
LINC01926,0.464357511278216,17.48984669381259,29.591273914190843
IFT122,0.4582819464409591,1.16977450546029,566.4261803211226
SGPP2,0.8638870950950187,0.5423942948080162,397.046476175537
SWT1,0.14807448194714468,0.5981178875313237,577.8143859604545
GARNL3,0.9222696638203032,1.3593533215300946,11.465908193073119
MYL12A,0.6430431642843515,1.6051156786025085,1549.9724839697014
BCL2L13,0.48769687834268527,0.7778846197696121,634.7997833839606
SNHG31,0.7294331508014196,1.0901575654654656,432.29506879470773
SCAPER,0.6691076223419896,1.0155776194715183,818.5491786640387
SPG11,0.39824263453698716,0.8208913441179813,1797.7059102254643
ENOX2,0.11986523314800701,0.3335444529397441,1176.9196964500538
AMBRA1,0.7902339871467849,0.9062650797703282,2572.228952521453
KIAA0753,0.5501666822275922,0.5478807948091285,115.34676327482384
LOC100288637,0.4086331393732011,0.6979035560066154,3119.09722796538
MAP3K9,0.09124454188134512,0.4090643794077845,505.0255414554906
GNB1L,0.041071614179171156,0.2061854645920854,668.3592852554896
LRIG3,0.9306489248192522,1.9154119132404557,9.804749374093717
TGFBRAP1,0.49508854407978864,0.8174832487643003,-91.9498219164393
CHST15,0.9359894024170015,0.28695447169414334,36.91764708442072
WIPF1,0.560563986369842,1.4235775502448533,5032.275313441511
PLEKHH1,0.7466124550888644,2.183571630448012,-6.714811074086086
ALDH1B1,0.2874140075917806,0.40805587542335714,30.821978305021794
DAG1,0.24516074654449926,0.4085861560164973,758.4488788186887
CREBRF,0.6066797822363243,2.005222007717211,1734.8922002278418
CHST10,0.9308500909095656,0.6369180265230533,62.33822053071219
PER2,0.0445767094489774,0.20310460219277007,968.9146993755421
PSMB9,0.3019100026616327,1.4563156945857274,1194.1369707247243
HSDL1,0.19502902316487591,0.3207165933776025,52.11963291491194
SASH1,0.9940889084739138,1.0495615743035254,7.058668724654808
STK38,0.10095152282070896,0.1848788208016138,513.4227271439563
SKI,0.7150735728553164,0.6483574598979263,76.26882403070215
PITPNC1,0.9777646800903765,0.9757441628002316,-243.34442846390903
ELL2,0.4906720406851681,0.5962443816043117,5511.887161627454
EHD1,0.8448815489170897,0.5775377247190002,280.34251122838805
PGM3,0.742969868710114,0.5879831913660009,230.9117369046254
TET2,0.6453688724820805,1.3862959688759662,172.12558113908926
ACTA2,0.5670651316515933,1.6401067155080076,336.16498710740893
NR2F6,0.8643307894374099,0.45278298827052615,4.063855335511278
PRRC1,0.5214088765037618,0.6878676971127505,72.99006904240173
LOC101928421,0.18232976794803635,1.0127131259849786,324.0838692823926
SLC35E2B,0.2936983537314036,0.35904512494201507,877.8980022875189
PLEKHB2,0.3694179615764842,1.603978748932114,169.63352417918668
CASP4,0.49628223568495666,2.402550014854564,229.6356543749257
TTTY10,0.7793243808127607,1.7662244481726517,20.507074165210256
RNFT2,0.651061463154732,1.172133551443581,67.78361551080434
TMEM120B,0.11060103469318372,0.12608843060804673,633.4436903938306
MUSTN1,0.20110271940909952,2.677006680125221,24.357446297656168
POGK,0.6512298253650883,0.856267446895609,-114.9620772306996
GLT8D1,0.03761085690726429,0.0919861372554265,148.40705238353917
RIOX2,0.3206544219492785,0.3665190324878114,301.6819751205123
CDC42EP4,0.682499381634635,0.4039158238520085,79.88623968915525
NRDC,0.690547705917937,1.323125722903807,1832.9575199908322
KCTD12,0.8590150995830326,0.44911267757688694,13.448660582862303
ANTXRLP1,0.685887807653643,0.615184625087394,141.3778310678395
CARD6,0.7267875023341206,1.4069579902807365,38.8210262398828
VDR,0.34780246166872353,0.5005117151973766,132.70742786759757
RGCC,0.5160077431079888,0.18744044860600004,36.38711148319233
TMBIM1,0.4912845373016681,0.40925928503111597,74.78197121288918
SLC35A5,0.26175061673629196,0.7600888678655138,441.9858173817027
FOXK1,0.19234310673234623,0.21811977088688025,2000.9182825771595
ADAM17,0.8337520586767179,1.0816212632120354,702.5067593750446
LOC127933115,0.578381763501133,1.9299895229834654,38.80158011641191
PSMD6-AS2,0.5733374369163071,0.845692277965466,195.63792172969863
NF1,0.46408869838387423,0.8308300955696368,1585.7083973634885
PCNX1,0.5931612519635857,0.7990561485260759,3383.131521516134
RDH14,0.06037524911823733,0.7799679448561374,597.4529788125516
ZNF273,0.19868413824627862,0.7860270921716722,1425.530645861356
CD47,0.7201837438230072,0.9432869697288895,1795.552005937624
NRIP1,0.9419367268293126,1.4131085721275918,-45.84366179943186
LOC124904753,0.7925978747543956,2.3693196697164556,15.64242683955058
RASSF2,0.5175420543186949,0.5215470902769719,1085.8699165937583
TSC1,0.5893846040830453,0.35446125058683114,670.0219407333985
PLEC,0.6415551446193557,0.5711552595368412,162.85981019963333
CLIP2,0.8538273069245464,0.35462812170454955,1494.9710777146538
SETD2,0.5815599356214038,1.4797831861801802,980.7355404386199
DUSP10,0.3917512068391339,0.43762382526011734,178.21356444311164
NT5C1B-RDH14,0.07153128998843761,0.7557767317253274,650.7887943414983
DGKD,0.8560253528429328,0.9251794636245514,-1296.8681158946574
TADA2B,0.6406414711596283,0.5146812599560915,96.61698148684553
LOC124904396,0.8758796148392176,0.7613236270317447,1.861471065081716
SDCCAG8,0.40329378300144936,0.609153798824755,1784.4411630170855
LOC124902495,0.44657436094848724,2.153036742384646,48.17165543584659
FUCA1,0.7077678536062982,0.3633030222152166,20.40676042218658
MEF2B,0.7286200413699053,0.24057266994612603,288.3496913250063
GKAP1,0.2471646063630193,0.7388775365897583,171.50560348359943
RPS6KA1,0.2952536222701512,0.2515426222121663,984.3254866748274
ACSS1,0.17431622547581782,0.13408634794027657,368.1687963499383
OXR1,0.5698618970592806,0.9885017370844967,887.8939457746874
TEP1,0.7440677074649075,1.547603113514943,44.812615364414796
C3orf38,0.4895385217046798,0.9304586653061546,174.71322152963126
PEX5,0.25777532214020593,0.41867784742103115,88.65250583033284
MED22,0.07944752292676183,0.16925347156417841,316.33747539046124
LINC01000,0.07429567625829014,0.24354444529435107,917.1090700353864
PYGO2,0.6022464915109209,0.7353272034223004,49.05377224162618
DDR1,0.7509597300770916,0.5454060306421599,7.8043688928786565
ZNF48,0.4904572490979451,0.408033691120404,161.64966906610906
KIR3DX1,0.6598174865088836,0.5907358036075645,-7.381027974872424
KDM2B,0.9383672754417445,0.5674825231574924,709.1873312360494
CASP3,0.6469042425296188,0.6673058513188388,1105.4534344368144
C11orf68,0.8249014162014204,1.1820956315938347,24.58510239483917
KDM5B,0.9427567563566827,0.6081295613226746,-111.19045058317442
WRAP73,0.1539466289927799,0.24628315144810928,473.68942790616546
WNT7B,0.735706894652267,0.1069732175042394,9.057812516290053
MILR1,0.9172622231755204,4.520961830535212,-6.716501881773297
TRIM65,0.6202186826484614,0.5017817427917314,133.9871920878378
DHX15,0.1800052496028891,0.4792149584996572,4042.776364676869
AFMID,0.6510275880638281,0.5021564655942506,223.29279573121204
SORBS2,0.9542147769664914,0.833333881843931,132.5472470961099
GOLGA3,0.1263169449074002,0.2082747868032494,3099.3511621831967
AMPD2,0.07036103183864728,0.12050005761622429,121.33012763037273
PLEKHH3,0.2272699308875331,0.1919729395954621,48.211949306537306
BAK1,0.1625428700083179,0.9291611290928713,396.8065836469099
CXorf38,0.6074870146376341,1.081449199029795,119.75867319738973
CTSS,0.5185534844265245,1.732861943347056,1034.0774921403413
LOC124908032,0.6202316973527829,2.757566621728005,25.486876464635444
ZBTB20-AS5,0.8006339031780175,1.6281841310661194,27.22098012242543
PSMB8,0.329607133836326,3.19623317436555,250.6620217525915
LOC124902372,0.6301205771191383,1.8087242234979923,88.99155894332557
LHFPL2,0.8390044130365477,0.6741592274488041,771.7053350821116
SASH3,0.5160408736165358,0.5296076397912821,-66.42017427313726
LOC105376031,0.28986470531118436,1.2740211058826791,231.63301947144618
RCOR3,0.27996310488576437,0.3281225834185797,499.0337114788782
ILDR1,0.8008684916462595,2.2106527380083922,611.1768947911651
PARP15,0.20871614727083299,0.6574857440809813,4191.327879563252
NECTIN1,0.8933778273398002,0.39456796225076485,74.91742961529653
AKT2,0.11202712456625918,1.1834474980074274,2283.07848732644
DHTKD1,0.8988577152271715,1.0261552914736085,231.09205205884814
ENC1,0.7175205498871242,0.3784891244516441,120.40235554645938
THAP6,0.39914624619482264,0.830658757871678,347.2974000137947
CXADR,0.6852714725569232,1.0431533792190975,98.73897083853728
SH2D3C,0.23333229218725582,0.17690038859674073,647.5379878902623
SHOX2,0.9214617856543172,1.6059598780424358,-8.012449980045517
IRS1,0.8989790559593411,1.7537241563907764,-24.696467237181196
ZNF224,0.1316105774781412,0.5647650680485828,605.7419826140172
WDFY2,0.11756696577654602,0.4097656856396646,2921.5619567729323
ETS1,0.7511020300475231,0.5980783661463729,-438.6762385093689
GADD45B,0.21844012626987086,0.7857461314955568,949.7131886229197
TMEM170A,0.5955367845622932,1.0400242906758663,228.7334464607021
BMPR2,0.4146606972666961,0.5432757432672511,1590.6506831407644
GIGYF1,0.5910873984555907,0.43178776485732917,127.52505820943577
PANK1,0.1922330031515328,0.17576773838324358,390.6485495900381
GTPBP2,0.033604784133579146,-0.43669872655606506,1923.4329267307091
CTBS,0.37315019512269365,1.3087893685030658,786.8148591710385
PRLR,0.8875432888007847,1.301199536679728,114.8239785867986
HM13,0.33077014950092654,1.0948526012931838,2719.159005709883
MEGF9,0.7754534666493872,0.6709459423310801,36.11125384608073
CCL4L2,0.6902630506346308,4.484238399935256,8.315274006396749
SRGAP2B,0.6683444050527283,1.2844776983959896,162.822216243475
KIAA1671,0.9637174353479617,1.9240710965827308,129.1207608636156
LRRK1,0.8193289501713747,0.5537251136960781,1936.2110569801252
VAMP5,0.1878981749326225,2.3527216474945662,-92.61451883545817
RBM11,0.530781517220418,4.663319792632721,17.20241870298709
ZNG1B,0.46621024080612516,2.998051601994454,155.8652439132186
ARHGEF19,0.2470434552896944,0.862397609583027,157.65107746028002
CAMSAP2,0.6677070688751832,0.883351770393045,433.2750493681481
TNS3,0.887727342280968,0.8525886539721133,60.913509831798365
CENPBD2P,0.1492792884891867,0.48691219338096375,41.38266375023046
C19orf12,0.08324514177421893,0.40798174478124305,1206.7127476720934
POLR1E,0.926016708845339,0.6401768840637,-51.08570661261541
IRF2BP2,0.7882899677489918,0.7675064582946715,-82.76568005352169
USP22,0.7914541090745997,0.9331748647738455,-983.0744488887713
ZHX3,0.7005876465312291,0.7758205740029236,179.54013553523407
LINC01572,0.8876366139459189,1.6262663806344744,-521.2373227450826
IQGAP2,0.9177509994802451,1.8098334703833863,-464.47274925856436
LARP1,0.00023995986879610243,-0.013267469652149323,4562.748540348849
SNX22,0.5114670382166362,0.3104437328700168,35.24557603529422
CNKSR3,0.9576855271766815,0.6130217644403456,45.85020499027894
SLC37A2,0.9136423946829076,0.49181152451756444,65.19711980654728
GAPT,0.7673862198562511,0.33346600864549186,4.7010385961938415
GPR18,0.9497629172403429,0.5590907800337013,-3.91097203316858
SERPINB1,0.8397690211479423,5.1613005952029605,-53.21650709054711
ZNF445,0.3925726701065131,0.5550146062403126,611.1067860834793
PLA1A,0.7410299052408156,2.670116904797446,-140.02529287013977
RIF1,0.40531003705474544,1.0726825599762928,1553.290333558667
DDX59,0.5812026229785348,1.4675128259390484,131.14274466675306
CCNY,0.593094808561006,1.2985795704744303,264.474904452637
BCAR3,0.856633474230056,0.4688257564746099,655.3305025533314
DNPEP,0.011736147104205452,0.25045443871646034,885.2187854531505
LNCDAT,0.9182879555290475,0.2750150796936707,4.457012261285765
N4BP2L2,0.4161337280918047,0.7435902833329626,3282.206784341353
LINC02227,0.9747594681475624,0.699895391537708,-36.362030195557395
ING5,0.26777739319977223,0.42584705312705956,1160.9826302664337
GNS,0.6172913633534327,1.2971082694650498,202.47043713819653
FUT11,0.3682560375051328,0.6600482665509235,336.07613567563544
RTL10,0.05093804625304732,0.1734468785714213,416.7041491830444
LOC105378240,0.15364290968916294,1.4870734827572882,59.03422521584251
ZC3H12D,0.6350642766900929,2.324438982958784,-108.20711903344682
SMCO2,0.6557294854531905,0.8811670640680527,316.3457080207121
PKN2,0.6954337598322071,1.1846494039373479,731.4495742709914
TRIP10,0.8658909518431892,0.6830978724791165,-29.07698968670161
LOC124909485,0.3209024388104629,0.717177706405197,58.999684676717635
ZBTB43,0.5547817817805969,1.7435262049659532,58.249400520975996
GOLIM4,0.3662559017363569,0.4642499583544257,110.90415405089163
PDP1,0.025060055141699844,0.11577218960578038,38.12768611934817
MLLT6,0.0029751878945045718,0.20447910000585787,4282.053197734
RAB5B,0.7464929405402732,0.8235365749847817,-13.525671942705458
LZTS2,0.7548161595562344,0.4467141784101538,48.54397297867658
LOC105378179,0.8698291389590715,0.8611846587762665,692.587854107082
GCNT1,0.7063013716301456,1.3953729428043875,627.9501124650142
HYAL2,0.5905707392218107,0.5582216600265785,25.258639531003013
LOC105370846,0.35012422502263285,0.5156160943835629,25.06955323288168
SNAI3,0.2685172710937227,0.45974835309012735,75.52391612916448
CAST,0.5439030877017899,0.7428210035039766,2210.828895146915
PPP3CC,0.6832994105024399,0.8572445648703351,883.1889723308423
CTSO,0.010042541658746629,0.21433120843532036,817.5738875904572
RIPOR2,0.8148424515946218,0.9475244519846354,3023.736251907001
CHM,0.012924731824288438,-0.08472529385689581,2149.599705735964
MAP3K14-AS1,0.12118739591572925,0.43894952354861894,839.5530358456797
SCARB1,0.184542321534666,0.28896676326398174,1451.8107934575025
DIP2A,0.7729481957643486,0.5513177018381951,543.5586930392074
SNX20,0.24075870261892562,1.1566139860263074,573.2642592100333
TMT1A,0.3012860523513773,0.29264903520986557,3.3082177168328144
HEXD,0.559100495180646,2.8628045064193373,-834.2129629203955
RAD54B,0.43569651944842924,0.8311406364550458,1077.6758538987776
TBC1D25,0.4937503754879712,0.46505398421034755,62.360508640139756
RXRA,0.3623158754988922,0.30523540853968223,1051.5855756057163
TAB3,0.258907949720673,0.8075797291330942,206.588494802505
SLC36A1,0.575256402256249,0.6370811339271187,124.07025015041609
CBR1,0.4535062239099056,1.0372145741694572,20.99177543135309
MIR10399,0.02951750001569664,-0.3707247708419658,66.4326185304625
CDC42EP3,0.8200337551416271,0.7249349927282891,-335.5807990336916
SUFU,0.34413512968732174,0.27214498576932067,521.7701187469721
MMAA,0.5620056109136795,1.1297197212419905,355.03394554653073
TOX2,0.8680608863273421,0.6001420627816271,294.7953504023403
TIAM2,0.9478114318813821,1.52666913736997,44.73810086064077
STARD13,0.88604013809015,1.9178999158767651,-718.455137901241
THAP11,0.013587574853791695,0.07021821650615157,61.91765889379616
SGK1,0.7952985959202921,0.638967151019938,151.9644654371113
SLC9A7,0.8321323879601781,0.6428443326293268,793.4601926962869
CCDC102B,0.09502882742198937,0.7929006308754346,392.94443816601125
COQ10B,0.4925469645895041,0.7336575725193675,308.2087029999657
ZNRF1,0.6605696889221002,0.5363687586258953,555.0768864161655
BMAL2,0.7007984728360968,1.4686691726910701,1447.3107504461786
UBE2F-SCLY,0.40215714039218187,2.022897843962888,-607.753684582357
ZC3H7B,0.005128806096046934,0.10039410175669418,3681.975278222967
SBNO2,0.02432423210327206,-0.6113841915586948,9544.27983669111
POLR2D,0.11595147677758466,0.7924245582821182,-66.15441953997151
CUL4B,0.004296018716439254,0.12021686714419215,1360.3504825840648
CNR2,0.8496045954092807,0.5906326918811046,-25.136510114227576
C14orf93,0.6716109940645653,0.8111375816221791,312.4363496077092
PSMB10,0.03816700283585395,0.30080464008632707,747.6979240575877
SLC35E1,0.43254343214227775,0.3739254569513925,303.71070658671414
SPECC1L,0.7610725920773141,0.858645068767121,311.5632555770344
PARD6G,0.9327802473248882,0.776867758995275,-4.5286513862011475
ACTR3C,0.881444102884296,1.5155304939317158,-62.27420750586998
